Time,Mode,Roll,Pitch,Z Relative distance,Y Relative Distance,X Relative Distance,Z Velocity Input,Y Velocity Input,X Velocity Input,Z Absolute Variance,Y Absolute Variance,X Absolute Variance
1609703833.4362953,Tracking,0.0012642755173146725,-0.01511254534125328,0.9863415277977243,-0.07817199517519867,-0.5003540258829287,0,0.04054816317149451,0.29260286381797823,-10.312786559341475,1.6036173664033413,0.3486263118684292
1609703833.5329177,Tracking,0.0012642755173146725,-0.01511254534125328,0.974457620508479,-0.09276323915585818,-0.4888360495896785,0,0.06964559898733187,0.27078099472019024,-10.312786559341475,1.6036173664033413,0.3486263118684292
1609703833.6314747,Tracking,-0.001423122943378985,-0.011515963822603226,0.9625239841099673,-0.09299043671780319,-0.4882809432580855,0,0.0438965981206302,0.2912161213645344,-10.309371451614425,1.6769890151917934,0.36179840192198753
1609703833.728861,Tracking,-0.001423122943378985,-0.011515963822603226,0.9576481605721134,-0.09479941171225179,-0.46993078448921816,0,0.04728943169451166,0.2559629013676858,-10.309371451614425,1.6769890151917934,0.36179840192198753
1609703833.8257713,Tracking,-0.002075705211609602,-0.01028566062450409,0.9309218087936506,-0.09721894989972538,-0.4867933138258421,0,0.0492124177685136,0.3215303431593545,-10.310928801773116,1.7516512237489223,0.375601377338171
1609703833.918864,Tracking,-0.002075705211609602,-0.01028566062450409,0.9205508756812596,-0.10095495628725062,-0.47762897897212114,0,0.05313294951083042,0.2744472985421227,-10.310928801773116,1.7516512237489223,0.375601377338171
1609703834.0044174,Tracking,-0.002075705211609602,-0.01028566062450409,0.9169445226234241,-0.09423481503134182,-0.4551349486325721,0,0.031497083585466476,0.24099088750573433,-10.310928801773116,1.7516512237489223,0.375601377338171
1609703834.0825832,Tracking,-0.002857908606529236,-0.014478207565844059,0.9101032711114079,-0.09310261256121141,-0.4571747215026304,0,0.04181920908695353,0.28982356991743574,-10.31390235829167,1.8250127397477627,0.38930609449744225
1609703834.167238,Tracking,-0.002857908606529236,-0.014478207565844059,0.9032683334025633,-0.08137967908157527,-0.4432034421918235,0,0.017730791622429277,0.2544212202907736,-10.31390235829167,1.8250127397477627,0.38930609449744225
1609703834.2580585,Tracking,-0.002857908606529236,-0.014478207565844059,0.8909356915712072,-0.0840836384043657,-0.4408754531075133,0,0.04649931770375601,0.27732031061220624,-10.31390235829167,1.8250127397477627,0.38930609449744225
1609703834.3525243,Tracking,-0.00786554254591465,-0.007017464376986027,0.8797452577180112,-0.08793976394084456,-0.4333622275090706,0,0.04964345859811214,0.26670329584405544,-10.317017058609053,1.8985014520585537,0.4028395675122738
1609703834.4397633,Tracking,-0.00786554254591465,-0.007017464376986027,0.8740119505214323,-0.08254607133954311,-0.4177912623426142,0,0.031121974794807272,0.2459827885006862,-10.317017058609053,1.8985014520585537,0.4028395675122738
1609703834.5266025,Tracking,-0.00786554254591465,-0.007017464376986027,0.8664663973470764,-0.08290734052603219,-0.4150675177798347,0,0.0422363555558448,0.2699531498021866,-10.317017058609053,1.8985014520585537,0.4028395675122738
1609703834.6361198,Tracking,-0.002832809928804636,-0.006960862781852484,0.856057933544726,-0.08807324472043915,-0.4072331405085118,0,0.051101665961803315,0.2615324059406932,-10.319861869094893,1.969792302697897,0.41363614425063133
1609703834.7294028,Tracking,-0.002832809928804636,-0.006960862781852484,0.8482361968398981,-0.08160956605385816,-0.4020340512155304,0,0.030155023255464507,0.263217860844068,-10.319861869094893,1.969792302697897,0.41363614425063133
1609703834.833825,Tracking,-0.0012416656827554107,-0.00985842663794756,0.8389194540122231,-0.0847785844518397,-0.3962646701194706,0,0.04758994876044797,0.2618561187124409,-10.321732978103682,2.037670072168112,0.42355799302458763
1609703834.9302938,Tracking,-0.0012416656827554107,-0.00985842663794756,0.8221294666931661,-0.0914093708924213,-0.3895359141444821,0,0.05609456229401036,0.2579910754970648,-10.321732978103682,2.037670072168112,0.42355799302458763
1609703835.0206316,Tracking,-0.0012416656827554107,-0.00985842663794756,0.8140527987330777,-0.0935654551463203,-0.3823897126639947,0,0.04951733018384755,0.254647049647087,-10.321732978103682,2.037670072168112,0.42355799302458763
1609703835.1029873,Tracking,-0.0027294920291751623,-0.00988080259412527,0.8088497014200555,-0.09388419222735847,-0.37983139907235625,0,0.046413264144090804,0.26230240157214524,-10.32254550862126,2.103383954614401,0.4352050684392452
1609703835.1874073,Tracking,-0.0027294920291751623,-0.00988080259412527,0.8031948932125048,-0.09188600358063012,-0.3692070855972771,0,0.04135469737182392,0.24378494282693483,-10.32254550862126,2.103383954614401,0.4352050684392452
1609703835.286801,Tracking,-0.0027294920291751623,-0.00988080259412527,0.7971844800498873,-0.08846990524580393,-0.36183784391454277,0,0.03865333262836694,0.2505543063117646,-10.32254550862126,2.103383954614401,0.4352050684392452
1609703835.3899596,Tracking,-0.0027375868521630764,-0.008404948748648167,0.7892160656854711,-0.08820428303550658,-0.35673407643365584,0,0.043945690697439595,0.25356646761579366,-10.323101500747725,2.1684421859681606,0.44655540212988853
1609703835.4748368,Tracking,-0.0027375868521630764,-0.008404948748648167,0.7809240249313002,-0.08817650863750628,-0.35183868929059087,0,0.04441910751767979,0.25108515747331417,-10.323101500747725,2.1684421859681606,0.44655540212988853
1609703835.5867095,Tracking,-0.004192200023680925,-0.008839447982609272,0.7739432798245793,-0.07895882088382189,-0.3441039684784304,0,0.028109943820391524,0.2473578941393874,-10.323495368240401,2.2319115959107876,0.4571719728410244
1609703835.6768312,Tracking,-0.004192200023680925,-0.008839447982609272,0.7671895921414169,-0.07621919800547206,-0.33458789616214835,0,0.03591857708531618,0.23876853621267696,-10.323495368240401,2.2319115959107876,0.4571719728410244
1609703835.7746356,Tracking,-0.004192200023680925,-0.008839447982609272,0.7592560777183077,-0.0771591492421884,-0.32949516563728143,0,0.04293294967546783,0.24653066562640263,-10.323495368240401,2.2319115959107876,0.4571719728410244
1609703835.8688433,Tracking,-0.005015965085476637,-0.00732032535597682,0.7474132554226802,-0.08022236255013569,-0.3297061460649924,0,0.04779131219939364,0.25600030662742773,-10.323899726150557,2.2949210964143276,0.4655863605439663
1609703835.9652815,Tracking,-0.005015965085476637,-0.00732032535597682,0.7383101703969064,-0.07240559802637098,-0.3274071256570011,0,0.026661562112129947,0.25143464343861577,-10.323899726150557,2.2949210964143276,0.4655863605439663
1609703836.0661166,Tracking,-0.001006438280455768,-0.010835302993655205,0.7354728236616457,-0.07076790649901273,-0.31963462970695006,0,0.03704352517291559,0.2409842674147217,-10.324564437149093,2.355222638696432,0.4741222821176052
